numano,nummes,datemissao,txnomeparlamentar,sgpartido,sguf,txtdescricao,txtcnpjcpf,txtfornecedor,vlrdocumento,vlrglosa,vlrliquido
2020,2,2020-02-12 00:00:00+00:00,Elcione Barbalho,MDB,PA,TELEFONIA,02558157001991,TELEFONIA BRASIL S/A,1541.47,0.00,1541.47
2020,2,2020-02-12 00:00:00+00:00,Leônidas Cristino,PDT,CE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,64.61,0.00,64.61
2020,2,2020-02-12 00:00:00+00:00,Nilson Pinto,PSDB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,08202116000115,AUTO POSTO AEROPORTO LTDA,50.00,0.00,50.00
2020,2,2020-02-12 00:00:00+00:00,Nilson Pinto,PSDB,PA,COMBUSTÍVEIS E LUBRIFICANTES.,05303828000132,SUPERCENTRO POSTOS DE SERVICO LTDA,200.03,0.00,200.03
2020,2,2020-02-12 00:00:00+00:00,Rubens Otoni,PT,GO,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,1187.58,27.08,1160.50
2020,2,2020-02-12 00:00:00+00:00,Vander Loubet,PT,MS,COMBUSTÍVEIS E LUBRIFICANTES.,15513096000169,auto posto pe de cedro ltda,96.04,0.00,96.04
2020,2,2020-02-12 00:00:00+00:00,Vander Loubet,PT,MS,COMBUSTÍVEIS E LUBRIFICANTES.,18453561000101,COMERCIO DE COMBUSTIVEIS DUAS NACOES LTDA,156.06,0.00,156.06
2020,2,2020-02-12 00:00:00+00:00,Vander Loubet,PT,MS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",19642306000170,CONCESS. RODOVIA SUL MATOGROSSENSE S.A,7.10,0.00,7.10
2020,2,2020-02-12 00:00:00+00:00,Vander Loubet,PT,MS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",19642306000170,CONCESS. RODOVIA SUL MATOGROSSENSE S.A,7.80,0.00,7.80
2020,2,2020-02-12 00:00:00+00:00,Vander Loubet,PT,MS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",19642306000170,CONCESS. RODOVIA SUL MATOGROSSENSE S.A,7.00,0.00,7.00
2020,2,2020-02-12 00:00:00+00:00,Giacobo,PL,PR,COMBUSTÍVEIS E LUBRIFICANTES.,02331276000188,POSTO DAS AMERICAS LTDA,2008.70,0.00,2008.70
2020,2,2020-02-12 00:00:00+00:00,Giacobo,PL,PR,COMBUSTÍVEIS E LUBRIFICANTES.,02331276000188,POSTO DAS AMERICAS LTDA,2117.37,0.00,2117.37
2020,2,2020-02-12 00:00:00+00:00,Giacobo,PL,PR,COMBUSTÍVEIS E LUBRIFICANTES.,02331276000188,POSTO DAS AMERICAS LTDA,2128.38,254.45,1873.93
2020,2,2020-02-12 00:00:00+00:00,Maria do Rosário,PT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,31180570000134,LUCAS PAULINO DE SOUSA NOGUEIRA,164.00,0.00,164.00
2020,2,2020-02-12 00:00:00+00:00,Damião Feliciano,PDT,PB,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,09123654000187,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,71.47,3.23,68.24
2020,2,2020-02-12 00:00:00+00:00,André de Paula,PSD,PE,COMBUSTÍVEIS E LUBRIFICANTES.,09025305000122,POSTO APOLO LTDA,214.27,0.00,214.27
2020,2,2020-02-12 00:00:00+00:00,André de Paula,PSD,PE,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,09054158000119,PBJM COMERCIO DE GENEROS ALIMENTICIOS LTDA,61.40,0.00,61.40
2020,2,2020-02-12 00:00:00+00:00,Claudio Cajado,PP,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,23406188000178,GREENS FOODS LTDA,16.12,0.00,16.12
2020,2,2020-02-12 00:00:00+00:00,Claudio Cajado,PP,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,31602035000124,RT BAR E RESTAURANTE EIRELI,162.80,0.00,162.80
2020,2,2020-02-12 00:00:00+00:00,Claudio Cajado,PP,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,05766104000125,SANDRI PANIFICADORA LTDA ME,13.80,0.00,13.80
2020,2,2020-02-12 00:00:00+00:00,José Rocha,PL,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,15139629000194,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,49.88,0.00,49.88
2020,2,2020-02-12 00:00:00+00:00,José Rocha,PL,BA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,15139629000194,COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA,227.72,0.00,227.72
2020,2,2020-02-12 00:00:00+00:00,José Rocha,PL,BA,COMBUSTÍVEIS E LUBRIFICANTES.,02818012000234,HP COM.E DER. DE PET. LTDA,173.19,0.00,173.19
2020,2,2020-02-12 00:00:00+00:00,Paulo Magalhães,PSD,BA,COMBUSTÍVEIS E LUBRIFICANTES.,01630610000131,MACTRA COMERCIO DE COMBUSTÍVEIS E LUBRIFICANTES LTDA,5300.00,0.00,5300.00
2020,2,2020-02-12 00:00:00+00:00,Eduardo Barbosa,PSDB,MG,COMBUSTÍVEIS E LUBRIFICANTES.,72577414000199,AUTO POSTO Z+Z 307 NORTE LTDA,161.22,0.00,161.22
2020,2,2020-02-12 00:00:00+00:00,Eduardo Barbosa,PSDB,MG,TELEFONIA,40432544011262,CLARO S.A,32.60,0.00,32.60
2020,2,2020-02-12 00:00:00+00:00,Eduardo Barbosa,PSDB,MG,TELEFONIA,40432544011262,CLARO S.A,32.60,0.00,32.60
2020,2,2020-02-12 00:00:00+00:00,Eduardo Barbosa,PSDB,MG,TELEFONIA,40432544011262,CLARO S.A,35.75,0.00,35.75
2020,2,2020-02-12 00:00:00+00:00,Eduardo Barbosa,PSDB,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,08191620000167,DU CAFFIER CAFE E BUFFET LTDA EPP,32.90,0.00,32.90
2020,2,2020-02-12 00:00:00+00:00,Eduardo Barbosa,PSDB,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,07286731000194,SILT SELF SERVICE EIRELI ME,8.66,0.00,8.66
2020,2,2020-02-12 00:00:00+00:00,Luiza Erundina,PSOL,SP,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,96.29,0.00,96.29
2020,2,2020-02-12 00:00:00+00:00,Luiza Erundina,PSOL,SP,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,73.80,0.00,73.80
2020,2,2020-02-12 00:00:00+00:00,Luiza Erundina,PSOL,SP,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,1187.61,789.04,398.57
2020,2,2020-02-12 00:00:00+00:00,Márcio Jerry,PCdoB,MA,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,01153837000133,H M BOGEA E CIA LTDA,3000.00,0.00,3000.00
2020,2,2020-02-12 00:00:00+00:00,Márcio Jerry,PCdoB,MA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,10.93,1.00,9.93
2020,2,2020-02-12 00:00:00+00:00,Márcio Jerry,PCdoB,MA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,16.50,1.02,15.48
2020,2,2020-02-12 00:00:00+00:00,Dra. Soraya Manato,PSL,ES,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO/GVT,1091.14,23.08,1068.06
2020,2,2020-02-12 00:00:00+00:00,Santini,PTB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,10.66,1.00,9.66
2020,2,2020-02-12 00:00:00+00:00,Santini,PTB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,6.35,1.02,5.33
2020,2,2020-02-12 00:00:00+00:00,Santini,PTB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,11.11,0.99,10.12
2020,2,2020-02-12 00:00:00+00:00,Santini,PTB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,11.68,0.99,10.69
2020,2,2020-02-12 00:00:00+00:00,Eduardo Bolsonaro,PSL,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,61695227000193,Eletropaulo Metropolitana Eletricidade de São Paulo S.A. ENEL,36.52,0.00,36.52
2020,2,2020-02-12 00:00:00+00:00,Eduardo Bolsonaro,PSL,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,61695227000193,Eletropaulo Metropolitana Eletricidade de São Paulo S.A. ENEL,47.88,0.00,47.88
2020,2,2020-02-12 00:00:00+00:00,Eduardo Bolsonaro,PSL,SP,TELEFONIA,02558157000243,TELEFONIA BRASIL S.A,629.99,0.00,629.99
2020,2,2020-02-12 00:00:00+00:00,Fernando Monteiro,PP,PE,COMBUSTÍVEIS E LUBRIFICANTES.,10750039000180,POSTO DISBRAVE IMPERIAL LTDA,100.00,0.00,100.00
2020,2,2020-02-12 00:00:00+00:00,Stefano Aguiar,PSD,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,31602730000196,PARLANET WEB E TECNOLOGIA EIRELI,250.00,0.00,250.00
2020,2,2020-02-12 00:00:00+00:00,Stefano Aguiar,PSD,MG,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO/GVT,600.46,12.70,587.76
2020,2,2020-02-12 00:00:00+00:00,Stefano Aguiar,PSD,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",60537263081492,"ALLPARK EMPREENDIMENTOS, PARTICIPACOES E SERVICOS S.A.",332.00,0.00,332.00
2020,2,2020-02-12 00:00:00+00:00,Cacá Leão,PP,BA,COMBUSTÍVEIS E LUBRIFICANTES.,00314831000138,POSTO ITAMARATY LTDA,190.08,0.00,190.08
2020,2,2020-02-12 00:00:00+00:00,Lafayette de Andrada,REPUBLICANOS,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,11705541000131,FONTANA & CAMARA CABRAL COMUNICACAO INTEGRADA LTDA,4000.00,0.00,4000.00
2020,2,2020-02-12 00:00:00+00:00,Benes Leocádio,REPUBLICANOS,RN,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,242.01,0.00,242.01
2020,2,2020-02-12 00:00:00+00:00,Adriano do Baldy,PP,GO,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,33438826000196,INTEGRA COMUNICAO EIRELI,12500.00,0.00,12500.00
2020,2,2020-02-12 00:00:00+00:00,Pedro Paulo,DEM,RJ,TELEFONIA,02558157001487,Telefonica Brasil S.A.,805.87,16.90,788.97
2020,2,2020-02-12 00:00:00+00:00,Marcelo Moraes,PTB,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",01808151004392,HORA PARK SISTEMA DE ESTACIONAMENTO ROTATIVO LTDA,222.00,0.00,222.00
2020,2,2020-02-12 00:00:00+00:00,Paulo Ramos,PDT,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,20645413000130,AUTO POSTO ORIGINAL BRASILIA 409 DERIVADOS DE PETROLEO LTDA,247.57,0.00,247.57
2020,2,2020-02-12 00:00:00+00:00,Cristiano Vale,PL,PA,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,***027702**,Paulo Sérgio Alvarez Gomes,3100.00,0.00,3100.00
2020,2,2020-02-12 00:00:00+00:00,Vicentinho Júnior,PL,TO,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",02610235000120,DMD Gestão Administrativa LTDA - ME,30000.00,0.00,30000.00
2020,2,2020-02-12 00:00:00+00:00,Lídice da Mata,PSB,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,32.98,1.01,31.97
2020,2,2020-02-12 00:00:00+00:00,Carlos Zarattini,PT,SP,SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.,00892482000131,SHIMITD SERVIÇO DE SEGURANÇA PATRIMONIAL LTDA,850.00,0.00,850.00
2020,2,2020-02-12 00:00:00+00:00,Celso Maldaner,MDB,SC,COMBUSTÍVEIS E LUBRIFICANTES.,04473193000159,POSTO DA TORRE EIRELI - EPP,100.00,0.00,100.00
2020,2,2020-02-12 00:00:00+00:00,Eduardo da Fonte,PP,PE,COMBUSTÍVEIS E LUBRIFICANTES.,08884038000186,FRATELLI POSTO DE COMBUSTIVEIS LTDA,120.16,0.00,120.16
2020,2,2020-02-12 00:00:00+00:00,Fábio Faria,PSD,RN,COMBUSTÍVEIS E LUBRIFICANTES.,31403111000172,POSTO DE COMBUSTIVEIS EPIA CANDANGOLANDIA LTDA,228.49,0.00,228.49
2020,2,2020-02-12 00:00:00+00:00,Fábio Faria,PSD,RN,TELEFONIA,02558157002025,TELEFONICA BRASIL S.A.,354.13,8.19,345.94
2020,2,2020-02-12 00:00:00+00:00,Fábio Faria,PSD,RN,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,1307.62,0.00,1307.62
2020,2,2020-02-12 00:00:00+00:00,Chico D'Angelo,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,50.00,0.00,50.00
2020,2,2020-02-12 00:00:00+00:00,Chico D'Angelo,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,38.00,0.00,38.00
2020,2,2020-02-12 00:00:00+00:00,Chico D'Angelo,PDT,RJ,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,20.00,0.00,20.00
2020,2,2020-02-12 00:00:00+00:00,Paulo Teixeira,PT,SP,TELEFONIA,40432544000147,Claro S.A,300.05,7.88,292.17
2020,2,2020-02-12 00:00:00+00:00,Paulo Teixeira,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,60.00,0.00,60.00
2020,2,2020-02-12 00:00:00+00:00,Paulo Teixeira,PT,SP,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,74.00,0.00,74.00
2020,2,2020-02-12 00:00:00+00:00,Mauro Nazif,PSB,RO,COMBUSTÍVEIS E LUBRIFICANTES.,00306597006308,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,244.48,0.00,244.48
2020,2,2020-02-12 00:00:00+00:00,Paulo Abi-Ackel,PSDB,MG,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,2325.34,0.00,2325.34
2020,2,2020-02-12 00:00:00+00:00,Rodrigo de Castro,PSDB,MG,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,1017.73,20.99,996.74
2020,2,2020-02-12 00:00:00+00:00,Vanderlei Macris,PSDB,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,04962228000113,TAKEO MARUTA CONVENIENCIA ME,125.40,0.00,125.40
2020,2,2020-02-12 00:00:00+00:00,Vanderlei Macris,PSDB,SP,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,15.05,0.00,15.05
2020,2,2020-02-12 00:00:00+00:00,Tiago Dimas,SOLIDARIEDADE,TO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,33254052000143,DATA TECH,250.00,0.00,250.00
2020,2,2020-02-12 00:00:00+00:00,Tiago Dimas,SOLIDARIEDADE,TO,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,33254052000143,DATA TECH,500.00,0.00,500.00
2020,2,2020-02-12 00:00:00+00:00,Tiago Dimas,SOLIDARIEDADE,TO,COMBUSTÍVEIS E LUBRIFICANTES.,07111045000182,POSTO PANTANAL LTDA.,269.00,0.00,269.00
2020,2,2020-02-12 00:00:00+00:00,Roberto Alves,REPUBLICANOS,SP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,33050196000188,COMPANHIA PAULISTA DE FORÇA E LUZ,231.81,0.00,231.81
2020,2,2020-02-12 00:00:00+00:00,Afonso Florence,PT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172000672,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,33.75,0.00,33.75
2020,2,2020-02-12 00:00:00+00:00,Afonso Florence,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,40.00,0.00,40.00
2020,2,2020-02-12 00:00:00+00:00,Afonso Florence,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,40.00,0.00,40.00
2020,2,2020-02-12 00:00:00+00:00,Afonso Florence,PT,BA,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,68.00,0.00,68.00
2020,2,2020-02-12 00:00:00+00:00,Aguinaldo Ribeiro,PP,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,28800786000140,GP COBERTURA JORNALISTICA LTDA ME,7500.00,0.00,7500.00
2020,2,2020-02-12 00:00:00+00:00,Marcon,PT,RS,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,229.00,0.00,229.00
2020,2,2020-02-12 00:00:00+00:00,Marcon,PT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,19257042000130,DRA4 DERIVADOS DE PETROLEO LTDA,40.00,0.00,40.00
2020,2,2020-02-12 00:00:00+00:00,Bohn Gass,PT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,22.00,0.00,22.00
2020,2,2020-02-12 00:00:00+00:00,Bohn Gass,PT,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,20.00,0.00,20.00
2020,2,2020-02-12 00:00:00+00:00,Alexandre Leite,DEM,SP,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,249.99,0.00,249.99
2020,2,2020-02-12 00:00:00+00:00,Alceu Moreira,MDB,RS,COMBUSTÍVEIS E LUBRIFICANTES.,72500069000195,AUTO POSTO DE COMBUSTIVEIS RENASCENCA LTDA,146.19,0.00,146.19
2020,2,2020-02-12 00:00:00+00:00,Waldenor Pereira,PT,BA,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,32.12,0.00,32.12
2020,2,2020-02-12 00:00:00+00:00,Waldenor Pereira,PT,BA,Emissão Bilhete Aéreo,00512777000135,Cia Aérea - PASSAREDO,400.27,0.00,400.27
2020,2,2020-02-12 00:00:00+00:00,Jerônimo Goergen,PP,RS,COMBUSTÍVEIS E LUBRIFICANTES.,10750039000180,POSTO DISBRAVE IMPERIAL LTDA,272.96,0.00,272.96
2020,2,2020-02-12 00:00:00+00:00,Fábio Trad,PSD,MS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,20.00,0.00,20.00
2020,2,2020-02-12 00:00:00+00:00,Bruna Furlan,PSDB,SP,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,429.99,0.00,429.99
2020,2,2020-02-12 00:00:00+00:00,Bruna Furlan,PSDB,SP,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,1308.96,0.00,1308.96
2020,2,2020-02-12 00:00:00+00:00,Zeca Dirceu,PT,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,5.71,1.00,4.71
2020,2,2020-02-12 00:00:00+00:00,Zeca Dirceu,PT,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,13.56,1.00,12.56
2020,2,2020-02-12 00:00:00+00:00,Zeca Dirceu,PT,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,13.56,1.00,12.56
2020,2,2020-02-12 00:00:00+00:00,Zeca Dirceu,PT,PR,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",17895646000187,UBER DO BRASIL TECNOLOGIA LTDA.,13.93,1.00,12.93
2020,2,2020-02-12 00:00:00+00:00,Dimas Fabiano,PP,MG,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,32373812000179,EDVALDO FRANCISCO DE OLIVEIRA,336.80,0.00,336.80
2020,2,2020-02-12 00:00:00+00:00,Dimas Fabiano,PP,MG,COMBUSTÍVEIS E LUBRIFICANTES.,05000684000226,AUTO POSTO PETER PAN 01 LTDA,200.00,0.00,200.00
2020,2,2020-02-12 00:00:00+00:00,Dimas Fabiano,PP,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,09003521000258,O REI DO CAMARAO RESTAURANTE LTDA EPP,61.53,5.59,55.94
2020,2,2020-02-12 00:00:00+00:00,Pedro Uczai,PT,SC,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,33469172001644,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,64.61,0.00,64.61
2020,2,2020-02-12 00:00:00+00:00,Pedro Uczai,PT,SC,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",00031708000100,SINPETAXI,25.00,0.00,25.00
2020,2,2020-02-12 00:00:00+00:00,Professora Marcivania,PCdoB,AP,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,13345728000105,EMIDIO SOUTO PEREIRA - EPP,290.00,0.00,290.00
2020,2,2020-02-12 00:00:00+00:00,Roberto de Lucena,PODE,SP,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,29100347000198,2HC SOLUCOES INTEGRADAS LTDA,7000.00,0.00,7000.00
2020,2,2020-02-12 00:00:00+00:00,Augusto Coutinho,SOLIDARIEDADE,PE,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,32825425000126,TONER DIGITAL - SUPRIMENTOS PARA INFORMÁTICA,400.00,0.00,400.00
2020,2,2020-02-12 00:00:00+00:00,Giovani Cherini,PL,RS,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",10247048000152,HOTEL E RESTAURANTE FAMILIA TCHE GAROTO LTDA,400.00,0.00,400.00
2020,2,2020-02-12 00:00:00+00:00,Giovani Cherini,PL,RS,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",02511048000190,EMPRESA CONCESSIONARIA DE RODOVIAS DO SUL S/A - ECOSUL,12.30,0.00,12.30
2020,2,2020-02-12 00:00:00+00:00,Hugo Motta,REPUBLICANOS,PB,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,20174243000153,GUIA SERVIÇOS DE COMUNICAÇÃO LTDA - ME,3680.00,0.00,3680.00
2020,2,2020-02-12 00:00:00+00:00,Domingos Sávio,PSDB,MG,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,19335374000196,AMANDA CRISTINA VIEIRA QUINTILIANO,630.00,0.00,630.00
2020,2,2020-02-12 00:00:00+00:00,Domingos Sávio,PSDB,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,09054158000119,PBJM COMERCIO DE GENEROS ALIMENTICIOS LTDA,66.90,0.00,66.90
2020,2,2020-02-12 00:00:00+00:00,Emidinho Madeira,PSB,MG,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,17314329004460,INTERNATIONAL MEAL COMPANY ALIMENTACAO S A,17.50,0.00,17.50
2020,2,2020-02-12 00:00:00+00:00,Fabio Reis,MDB,SE,TELEFONIA,02558157002530,TELEFONICA BRASIL S.A.,980.52,0.00,980.52
2020,2,2020-02-12 00:00:00+00:00,Subtenente Gonzaga,PDT,MG,COMBUSTÍVEIS E LUBRIFICANTES.,21249875000100,POSTO TEIMOZÃO,162.21,0.00,162.21
2020,2,2020-02-12 00:00:00+00:00,Subtenente Gonzaga,PDT,MG,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",37990298000134,Táxi Alvorada Ltda,19.00,0.00,19.00
2020,2,2020-02-12 00:00:00+00:00,Capitão Augusto,PL,SP,TELEFONIA,02558157000162,Telefônica Brasil S.A. VIVO,892.94,0.00,892.94
2020,2,2020-02-12 00:00:00+00:00,Capitão Augusto,PL,SP,Emissão Bilhete Aéreo,00512777000135,Cia Aérea - PASSAREDO,380.45,0.00,380.45
2020,2,2020-02-12 00:00:00+00:00,Leandre,PV,PR,COMBUSTÍVEIS E LUBRIFICANTES.,19257042000130,DRA4 DERIVADOS DE PETROLEO LTDA,185.37,0.00,185.37
2020,2,2020-02-12 00:00:00+00:00,Alexandre Serfiotis,PSD,RJ,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,12132854000100,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA-ME,216.50,0.00,216.50
2020,2,2020-02-12 00:00:00+00:00,Alexandre Serfiotis,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,29178001000102,AUTO POSTO MATE AMARGO LTDA,100.00,0.00,100.00
2020,2,2020-02-12 00:00:00+00:00,Alexandre Serfiotis,PSD,RJ,COMBUSTÍVEIS E LUBRIFICANTES.,29032820000147,BELIZE COMPANY AUTO POSTO,200.00,0.00,200.00
2020,2,2020-02-12 00:00:00+00:00,Alexandre Serfiotis,PSD,RJ,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,04277081000394,RESTAURANTE DAS MINAS LTDA,79.18,7.19,71.99
2020,2,2020-02-12 00:00:00+00:00,Afonso Motta,PDT,RS,COMBUSTÍVEIS E LUBRIFICANTES.,87130589000120,ABAST DE COMB BELA VISTA LTDA,304.24,0.00,304.24
2020,2,2020-02-12 00:00:00+00:00,Alan Rick,DEM,AC,COMBUSTÍVEIS E LUBRIFICANTES.,15112947000161,A & S DERIVADOS DE PETROLEO LTDA,2168.67,0.00,2168.67
2020,2,2020-02-12 00:00:00+00:00,Alan Rick,DEM,AC,COMBUSTÍVEIS E LUBRIFICANTES.,10750039000180,POSTO DISBRAVE IMPERIAL LTDA,200.00,0.00,200.00
